ID,Code,BName,Address,City,State,PostalCode,Phone,sapStoreCode,sapStoreTypeCode,storeZone,storeLocation,storeCarpetArea,areaGrading,rsmName,rsmEmail,rsmEmployeeCode,asmName,asmEmail,asmEmployeeCode,serverID,GSTIN,businessPhone,landline,removedDetail,merchandiser,merchandiser1,customRegion,StoreCode,storeManager,lic,emailID
379,ST0379,Mody-Sachar - Hyderabad,"H.No. 74, Ganguly Road, Jabalpur-764884",Hyderabad,Telangana,933707,+910902882485,SAP0379,OUTLET,West,Standalone,906,A,Amara Chaudhari,unni95@example.com,RSM6959,Radha Parmer,sarmakabir@example.org,ASM6482,SRV938,14DGONY1107H8Z6,7400212406,8145606476,,Upkaar Mane,,REG5,ST0379,Veda Singhal,LIC58815,swamygirik@example.com
380,ST0380,Goel-Madan - Thane,"531, Johal Circle
Adoni 596124",Thane,Maharashtra,388124,0193388775,SAP0380,OUTLET,South,Street,2669,B,Shivansh Din,bailluke@example.net,RSM4738,Sathvik Nayak,oscartandon@example.net,ASM3260,SRV921,23NNOQZ6927A8Z3,4405214991,06400645199,,Tanish Krishna,Darpan Jhaveri,REG9,ST0380,Daniel Korpal,LIC19120,perimanbir@example.org
381,ST0381,"Badami, Rajan and Ravi - Bangalore","H.No. 455, Shan Street, Deoghar 655453",Bangalore,Karnataka,315851,01622471876,SAP0381,OUTLET,East,Standalone,1173,B,Dalbir Mammen,jacob03@example.net,RSM2007,Yatin Wason,christopher97@example.com,ASM7443,SRV877,11VUESB9516J7Z7,8186784923,03437869644,,Siddharth Gala,Ishita Wadhwa,REG5,ST0381,Yamini Garg,LIC51116,raghavanyoshita@example.net
382,ST0382,Chaudhry-Atwal - Nagpur,"34/04, Minhas Marg, Guna-483637",Nagpur,Maharashtra,406801,04236411384,SAP0382,RETAIL,East,Street,2154,B,Meera Tailor,ishitanagy@example.org,RSM4360,Bhavya Ratta,wazirlall@example.com,ASM9919,SRV739,35TUOWL7627Y4Z5,+918753056861,03405095434,2009-08-17,Madhav Kar,Aryan Nagar,REG7,ST0382,Keya Wagle,LIC26515,indirabhatti@example.com
383,ST0383,Dewan-Issac - Patna,"H.No. 421, Talwar Marg
Tirupati 337642",Patna,Bihar,432451,+919512091288,SAP0383,OUTLET,South,Mall,2595,C,Gauri Gole,jagdish01@example.net,RSM6115,Darika Dugar,manannagarajan@example.net,ASM9541,SRV448,34UFAAZ9846S5Z4,08178966419,4919502285,,Anamika Koshy,Ryan Dhaliwal,REG7,ST0383,Utkarsh Rattan,LIC76227,nayaklogan@example.net
384,ST0384,Kibe Inc - Chennai,"H.No. 39, Rattan Chowk, Amaravati-335438",Chennai,Tamil Nadu,387578,+915704305722,SAP0384,RETAIL,East,Shopping Complex,2578,B+,Pallavi Dhillon,battachaaya@example.net,RSM3028,Ojas Kapoor,igandhi@example.com,ASM1782,SRV874,30DOJSX1085O6Z4,3615319676,8868233614,,Vaishnavi Chokshi,Yahvi Oommen,REG10,ST0384,Nihal Puri,LIC92279,dayalmohammed@example.com
385,ST0385,Munshi Inc - Vadodara,"775
Taneja Path
Pondicherry-088978",Vadodara,Gujarat,917630,2937556597,SAP0385,FLAGSHIP,East,Shopping Complex,1665,C,Isaac Dora,qnaik@example.net,RSM3293,Upadhriti Iyengar,lallvidhi@example.net,ASM7187,SRV632,33HDKQS4154Y6Z8,+916596151073,+919011108850,1986-01-16,Vrishti Sura,Siya Venkataraman,REG7,ST0385,Mohammed Mital,LIC20740,murthyirya@example.com
386,ST0386,"Doshi, Ben and Jain - Bangalore","20, Parikh Road
Tirupati 839114",Bangalore,Karnataka,901999,+917895063345,SAP0386,RETAIL,West,Street,2450,A,Tanay Guha,balakrishnanikshita@example.org,RSM8309,Jagvi Rama,amritasaxena@example.com,ASM2279,SRV478,31QMSRQ7468I8Z7,+910684659316,+919580759875,,Dalaja Sachar,Ucchal Dua,REG8,ST0386,Vrishti Balay,LIC64646,brinda15@example.net
387,ST0387,Suresh-Saraf - Hyderabad,"H.No. 144
Talwar Ganj, Arrah-012506",Hyderabad,Telangana,324946,9132161204,SAP0387,FLAGSHIP,Central,Street,2485,B,Vasana Tank,vigmitali@example.com,RSM3119,Jagdish Walla,shenoyanay@example.org,ASM9408,SRV983,26DWGOP1534X3Z9,6741856735,09474862391,,Ishwar Randhawa,Girish Sahota,REG10,ST0387,Ira Srinivasan,LIC63558,pahal14@example.net
388,ST0388,"Dugal, Lad and Chaudhary - Chennai","H.No. 86
Muni
Chittoor-244922",Chennai,Tamil Nadu,300627,+916711331415,SAP0388,RETAIL,East,Shopping Complex,664,C,Upma Mistry,calebarora@example.net,RSM3511,Chaitaly Dube,trivediqarin@example.net,ASM2929,SRV480,19LJJPA3340E7Z1,9929684650,+916692132326,,Ladli Dhawan,Kiaan Palla,REG5,ST0388,Udant Chawla,LIC38256,ishwar47@example.org
389,ST0389,"Brar, Sandhu and Madan - Hyderabad","26, Sidhu Nagar
Panihati-210838",Hyderabad,Telangana,487743,+917011566725,SAP0389,FRANCHISE,North,Mall,2742,B+,Teerth Sen,kevinlala@example.com,RSM2106,Vanya Modi,varenya14@example.net,ASM1732,SRV527,25SJSOK7181P3Z3,09393082505,0468230722,,Abdul Chander,Oni Boase,REG8,ST0389,Samar Nazareth,LIC97453,mammenneelima@example.com
390,ST0390,Narang Ltd - Bhopal,"731, Narain Path, Durg-131313",Bhopal,Madhya Pradesh,598493,3707313208,SAP0390,FLAGSHIP,East,Mall,2177,B,Hitesh Prakash,charan12@example.com,RSM4814,Triya Bedi,iraval@example.net,ASM7478,SRV447,27BVOXI2450F1Z5,+915028736102,+919402626119,,Bhanumati Venkatesh,,REG9,ST0390,Ikbal Dutt,LIC21161,mitali37@example.com
391,ST0391,"Chandra, Sathe and Gulati - Pune","51/457, Kulkarni Nagar, Howrah-205349",Pune,Maharashtra,392392,1528610390,SAP0391,RETAIL,Central,Street,2449,C,Fiyaz Kohli,ekbal50@example.org,RSM1305,Adya Sanghvi,jbajaj@example.net,ASM2970,SRV774,27FAIZG5018W8Z2,1546600153,+916330967573,,Madhavi Agrawal,Omya Dutta,REG7,ST0391,Warinder Raghavan,LIC87187,bhatzehaan@example.org
392,ST0392,Vyas PLC - Delhi,"H.No. 73, Bose Circle
Maheshtala-958318",Delhi,Delhi,679052,04065115884,SAP0392,FRANCHISE,North,Shopping Complex,2290,A,Faras Sabharwal,avninaik@example.net,RSM7798,Aarnav Mane,mekhalasheth@example.net,ASM1394,SRV980,26KMICD2627R3Z5,05289804821,+919343747066,,Raghav Biswas,,REG2,ST0392,Ayush Parikh,LIC30214,lmukhopadhyay@example.net
393,ST0393,"Mohan, Deo and Gera - Lucknow","H.No. 51
Baria Path
Rourkela-549603",Lucknow,Uttar Pradesh,345346,04746666085,SAP0393,FRANCHISE,South,Mall,1832,A,Triya Badami,dominic59@example.org,RSM1445,Krishna Magar,warda55@example.com,ASM1958,SRV405,22DKENK5225M2Z1,2425856825,+917475382628,,Anusha Baria,Saumya Wadhwa,REG10,ST0393,Advik Dubey,LIC40997,soniqushi@example.org
394,ST0394,"Nadkarni, Rajagopalan and Dhar - Visakhapatnam","H.No. 047, Shetty Nagar
Purnia-633954",Visakhapatnam,Andhra Pradesh,082780,+914228061028,SAP0394,FRANCHISE,North,Shopping Complex,748,B+,Nitesh Khare,narasimhanyashoda@example.com,RSM8615,Ryan Toor,sulekaran@example.org,ASM7669,SRV167,25ANUHA5409R2Z4,+918202466747,3209209798,,Harshil Yadav,Om Nanda,REG3,ST0394,Unnati Sachdev,LIC49926,lbarad@example.com
395,ST0395,Mody-Sule - Thane,"H.No. 15
Nazareth Nagar, Jaunpur-369055",Thane,Maharashtra,575991,+918531584365,SAP0395,FRANCHISE,North,Street,1083,B+,Amaira Majumdar,dkaran@example.net,RSM9854,Amaira Kulkarni,kalasarthak@example.com,ASM3755,SRV900,17RNROB1016O5Z3,07010565820,+911872710368,2021-03-03,Idika Patla,Warda Kunda,REG8,ST0395,Advay Ranganathan,LIC45822,ethanramachandran@example.com
396,ST0396,Dey-Lalla - Jaipur,"85, Om Road, Machilipatnam-478571",Jaipur,Rajasthan,106299,3699151401,SAP0396,FRANCHISE,East,Street,2896,C,Omya Cherian,bhatiashivani@example.net,RSM5609,Lipika Jayaraman,omdeol@example.com,ASM1745,SRV265,33RSCJC7476W2Z3,+912145981266,08775386182,,Tarak Dutta,Omkaar Chacko,REG7,ST0396,Urvashi Mangat,LIC37636,ramanraghav@example.net
397,ST0397,Varghese Inc - Patna,"H.No. 00
Bahl Path, Fatehpur-704231",Patna,Bihar,432554,+916255404200,SAP0397,OUTLET,East,Shopping Complex,2354,B+,Wridesh Mahal,sachisavant@example.org,RSM5029,Sai Deol,idikaseshadri@example.com,ASM6269,SRV449,16OTKAW3190U1Z8,06787259672,09816059282,1979-11-12,Vinaya Sarna,,REG3,ST0397,Rajata Palan,LIC64154,pillaywilliam@example.com
398,ST0398,Sama LLC - Vadodara,"H.No. 72, Mannan Nagar
Bhimavaram 153787",Vadodara,Gujarat,083839,8965782628,SAP0398,FRANCHISE,West,Mall,817,C,Qadim Badami,anita04@example.com,RSM1507,Ekapad Dara,chandreshhayre@example.org,ASM8293,SRV788,13LMTLM3903Y1Z2,+910624715193,04858150970,,Kamala Chopra,Tamanna Raj,REG8,ST0398,Azad Tata,LIC11227,aachal01@example.org
399,ST0399,Parmer-Merchant - Ahmedabad,"285
Kala Path
Kirari Suleman Nagar-808472",Ahmedabad,Gujarat,845497,03044217491,SAP0399,RETAIL,East,Shopping Complex,1284,A+,Chakradhar Rajagopalan,mohammedatwal@example.org,RSM5967,Shravya Nagar,zseshadri@example.com,ASM4623,SRV339,25LBIPW4425A4Z7,+915857523449,7201564117,,Viraj Kala,,REG9,ST0399,Janani Oak,LIC74751,brinda56@example.net
400,ST0400,Kothari-Talwar - Hyderabad,"70/509
Chopra Nagar
Naihati 818602",Hyderabad,Telangana,981722,+910822788228,SAP0400,FLAGSHIP,Central,Street,767,C,Girik Chahal,saisaran@example.org,RSM3101,Laksh Varghese,niteshbhalla@example.com,ASM2065,SRV230,18SHQXZ5494G1Z9,00689664101,1064165670,,Bhavna Mutti,Gabriel Seshadri,REG8,ST0400,Benjamin Sankaran,LIC10256,hitesh51@example.net
401,ST0401,"Chandran, Chaudhari and Patla - Thane","86/887, Bir Marg
Meerut 524904",Thane,Maharashtra,232384,02933016582,SAP0401,RETAIL,East,Standalone,2166,B+,Amol Bhatnagar,yadavicomar@example.org,RSM2994,Victor Maharaj,rishi40@example.org,ASM9491,SRV577,25LQYBX4678B5Z7,5905111317,00041474438,,Manya Venkatesh,Hitesh Sandhu,REG7,ST0401,Yauvani Kaul,LIC35507,onkarandra@example.org
402,ST0402,"Parekh, Singhal and Tata - Kanpur","25/54
Nagarajan Marg, Nizamabad-035016",Kanpur,Uttar Pradesh,463586,09117044836,SAP0402,RETAIL,Central,Mall,1424,B,Manthan Chakrabarti,munisaumya@example.org,RSM2219,Arjun Saini,bhagatwishi@example.net,ASM5095,SRV301,15KJCUU2584A8Z7,0123147874,+913857911646,,Yatan Verma,Amara Sankar,REG6,ST0402,Siya Karan,LIC42821,deybachittar@example.com
403,ST0403,Mody-Borde - Ahmedabad,"18/005, Dewan Zila, Saharanpur 575441",Ahmedabad,Gujarat,458158,+910595993213,SAP0403,RETAIL,West,Street,1895,A+,Nidhi Garg,timothy58@example.org,RSM6465,Gaurangi Garde,utkarsh21@example.com,ASM9514,SRV913,17CYTTO2567U8Z2,04637557793,05025123391,1971-07-11,Janani Dey,,REG1,ST0403,Hredhaan Dada,LIC59465,raagini16@example.net
404,ST0404,Dua-Ratta - Kanpur,"50/72, Raman Zila
Akola-580771",Kanpur,Uttar Pradesh,622943,3170428027,SAP0404,RETAIL,South,Mall,2310,A+,Imaran Mukherjee,esubramanian@example.net,RSM5939,Vihaan Prabhu,dhillondhruv@example.net,ASM8075,SRV167,13VBRBJ7249M2Z7,+910581568767,+912521752858,,Manthan Madan,Urvashi Sur,REG10,ST0404,Naveen Singh,LIC11390,osethi@example.com
405,ST0405,Parmar Inc - Bhopal,"50/00
Sachdev Chowk, Tirupati-148117",Bhopal,Madhya Pradesh,884591,+912711501015,SAP0405,FRANCHISE,West,Standalone,914,B+,Yahvi Mangal,balvan74@example.com,RSM1425,Udarsh Mittal,dayamaisundaram@example.com,ASM8439,SRV629,20SGDDA2106S4Z3,+919321057089,00370024125,,Kalpit Taneja,,REG7,ST0405,Jyoti Manda,LIC73097,azaan54@example.com
406,ST0406,Suri LLC - Bhopal,"76/22, Subramaniam Street, Pondicherry 836143",Bhopal,Madhya Pradesh,263145,0920439779,SAP0406,FLAGSHIP,South,Street,680,A+,Anthony Ghosh,michael69@example.com,RSM3091,Anika Tella,memonchameli@example.net,ASM6106,SRV698,23QUYLJ9866Y3Z3,03991352027,2058944518,,Shravya Misra,Ekalinga Bhakta,REG5,ST0406,Unni Kala,LIC58343,paninigarde@example.org
407,ST0407,Edwin Inc - Mumbai,"H.No. 43, Chaudry Road, Bhavnagar 480810",Mumbai,Maharashtra,510065,07168701330,SAP0407,FLAGSHIP,North,Street,2577,C,Yash Kapur,battaladli@example.net,RSM1894,Pranav Lanka,harshkuruvilla@example.net,ASM7915,SRV452,16GUGZC6595G8Z8,9087020287,02098976666,,Naksh Srinivasan,Ekta Rege,REG10,ST0407,Chanakya Balakrishnan,LIC84199,falandixit@example.org
408,ST0408,Chaudhry LLC - Kanpur,"298, Lanka Nagar, Srikakulam 257021",Kanpur,Uttar Pradesh,241093,+912981451952,SAP0408,OUTLET,West,Shopping Complex,1164,A+,Yagnesh Palla,srinivaszehaan@example.net,RSM8443,Nathaniel Sekhon,bahadurjitbarman@example.net,ASM1691,SRV607,17AUHWH8643T4Z4,06349439520,06599857543,,Vansha Deshpande,Kabir Lalla,REG6,ST0408,Zehaan Parikh,LIC59271,nidhidave@example.com
409,ST0409,Bath Group - Pune,"H.No. 194, Sarin Road, Tiruchirappalli-628503",Pune,Maharashtra,670686,+916387334115,SAP0409,FRANCHISE,South,Mall,1986,A+,Amaira Oza,balhaar92@example.org,RSM2208,Finn Bhat,fradodua@example.org,ASM6863,SRV130,27DEJOG6896B1Z4,03567328080,6482938392,,Nidhi Sathe,,REG5,ST0409,Zansi Desai,LIC32843,sai64@example.net
410,ST0410,"Batra, Bir and Bali - Kanpur","H.No. 45, Korpal Zila, Bhimavaram-560098",Kanpur,Uttar Pradesh,846934,4817085780,SAP0410,FLAGSHIP,South,Street,588,A,Kavya Panchal,nrastogi@example.net,RSM5289,Karan Wali,samaroommen@example.net,ASM2657,SRV121,36VEMUZ2818K4Z5,+917585645874,2028062175,,Januja Walla,Edhitha Chand,REG6,ST0410,Lakshmi Aggarwal,LIC96626,bhavaniparsa@example.com
411,ST0411,"Rattan, Soman and Tella - Hyderabad","99/18
Dani Nagar, Parbhani-062122",Hyderabad,Telangana,659742,03531462770,SAP0411,FRANCHISE,North,Mall,1091,A,Jatin Dave,handawridesh@example.net,RSM4107,Owen Shere,sibalwakeeta@example.com,ASM4140,SRV645,22WLKTN5006B4Z9,+910494553625,7063407387,,Arin Murthy,,REG4,ST0411,Ucchal Cherian,LIC16980,darshchakrabarti@example.org
412,ST0412,Wason-Wali - Jaipur,"355, Cherian
Mysore-388175",Jaipur,Rajasthan,720718,5151113010,SAP0412,FLAGSHIP,Central,Standalone,1357,A+,Luke Palla,sneha60@example.net,RSM8711,Vaishnavi Tailor,rram@example.org,ASM2062,SRV271,26MYUYQ7131P9Z8,9747802218,+915725363302,,Gabriel Mody,Ekbal Sethi,REG9,ST0412,Amara Singh,LIC73346,xalakcontractor@example.org
413,ST0413,"Rajan, Ravi and Saha - Visakhapatnam","H.No. 35, Nigam
Pallavaram-418775",Visakhapatnam,Andhra Pradesh,452684,3893591187,SAP0413,FRANCHISE,East,Standalone,2891,A+,Bhavani Bhalla,gbhatt@example.org,RSM4394,Manya Basak,utkarsh74@example.org,ASM4596,SRV307,24HMGJN7178S3Z6,+915207308731,08367307028,,Vasatika Gupta,,REG2,ST0413,Riya Choudhary,LIC48672,tandonhemang@example.com
414,ST0414,Sarna-Gulati - Bhopal,"H.No. 36, Magar Ganj
Belgaum 494753",Bhopal,Madhya Pradesh,341337,04110515010,SAP0414,OUTLET,South,Mall,2405,C,Nathan Banik,anika29@example.net,RSM6511,Panini Bhavsar,frederickkakar@example.net,ASM7981,SRV561,24NNLZP6194I7Z1,6429327517,+912223688047,,Onkar Ratta,,REG2,ST0414,Lila Hayer,LIC57067,kbanik@example.org
415,ST0415,Kunda PLC - Bangalore,"03/146, Goyal Street, Thrissur-189495",Bangalore,Karnataka,600527,07505856449,SAP0415,OUTLET,Central,Mall,1632,A,Laksh Shan,lavanyatata@example.com,RSM2612,Eiravati Venkataraman,mramesh@example.org,ASM2942,SRV173,21BRGKG6394I5Z5,2817690250,+913111896141,,Upkaar Dhingra,Aachal Garg,REG3,ST0415,Upasna Grewal,LIC81188,dayitabali@example.org
416,ST0416,Iyengar PLC - Jaipur,"820, Warrior
Solapur-224794",Jaipur,Rajasthan,450605,02143140762,SAP0416,RETAIL,East,Shopping Complex,1919,B,Saksham Bobal,upma62@example.net,RSM7647,Radha Sankar,nandini64@example.org,ASM1194,SRV583,30QYEMH4717X4Z8,06853402648,+918668684238,,Leela Narasimhan,Rohan Gour,REG9,ST0416,Sai Ganesan,LIC71438,darnihal@example.net
417,ST0417,"Choudhary, Sem and Maharaj - Bhopal","H.No. 486, Oommen Chowk, Guwahati 658824",Bhopal,Madhya Pradesh,371403,9580419921,SAP0417,OUTLET,North,Shopping Complex,1269,B,Naveen Pandit,hkuruvilla@example.net,RSM7843,Charan Golla,matthewkamdar@example.net,ASM4433,SRV549,24RALES3102J1Z8,0727559827,4162967074,,Aishani Gera,Omya Sant,REG6,ST0417,Anita Korpal,LIC39555,indalisharaf@example.net
418,ST0418,Aurora-Sanghvi - Thane,"07
Tella Ganj
Kota-668728",Thane,Maharashtra,069352,09028982460,SAP0418,FRANCHISE,West,Shopping Complex,1835,C,Kashish Balay,irapant@example.net,RSM1380,Praneel Gera,ghoshleena@example.org,ASM1527,SRV242,14KSUZT7404M4Z7,06413780183,9774440041,1978-04-03,Pranit Virk,Ishani Sood,REG8,ST0418,Zashil Dyal,LIC24239,merchanttheodore@example.com
419,ST0419,Bali and Sons - Kanpur,"381
Varghese Street, Salem-039312",Kanpur,Uttar Pradesh,784675,00020051822,SAP0419,FRANCHISE,East,Mall,1202,A+,Jagat Mukhopadhyay,suhani98@example.com,RSM3910,Maanav Kaul,xkurian@example.com,ASM1525,SRV946,32TPAFG2138M5Z4,05506497890,0589000594,,Mitesh Ahuja,Indrajit Das,REG2,ST0419,Isaac Parikh,LIC69593,zayyanpai@example.com
420,ST0420,Chahal Group - Delhi,"82/398, Sant Chowk
Amritsar 674689",Delhi,Delhi,435781,00413437424,SAP0420,OUTLET,Central,Mall,1203,B+,Chavvi Sheth,zacharya@example.net,RSM7731,Vamakshi Bansal,goelqasim@example.net,ASM7407,SRV260,13ERNPX2126M4Z3,00711161726,09108620373,,Simon Srinivasan,Ekta Nigam,REG8,ST0420,Faqid Agate,LIC30811,agrawalaarush@example.org
421,ST0421,"Bawa, Mohan and Palan - Lucknow","881
Kale Zila
Pallavaram 858114",Lucknow,Uttar Pradesh,706536,+913436268546,SAP0421,FLAGSHIP,Central,Standalone,1628,A,Adya Varma,duttlaksh@example.com,RSM1121,Rachana Choudhry,cdhillon@example.net,ASM3337,SRV556,12MTZHQ6388S8Z8,08802313711,+916569442613,,Upasna Walla,,REG2,ST0421,Kamya Bhakta,LIC47737,aryasankaran@example.net
422,ST0422,Dash-Goyal - Bhopal,"667
Mital Ganj, Ambala 513274",Bhopal,Madhya Pradesh,639904,+914992080954,SAP0422,OUTLET,East,Standalone,1217,B,Ekani Madan,isanghvi@example.org,RSM5081,Xiti Gokhale,apandit@example.com,ASM3942,SRV732,33NOMVF2565M1Z4,+914064873440,3134883909,,Pavani Nigam,,REG9,ST0422,Yashvi Nair,LIC48258,hiteshmerchant@example.org
423,ST0423,"Dixit, Lad and Date - Bangalore","774
Kumar Marg, Visakhapatnam-778394",Bangalore,Karnataka,761010,6789718937,SAP0423,FLAGSHIP,West,Standalone,2764,A+,Balhaar Pandya,jalsa54@example.net,RSM7041,Nilima Palla,akshay13@example.org,ASM2253,SRV873,13QYYKN8388F5Z4,05945080553,+913845781493,,Maanas Datta,Shivani Baria,REG2,ST0423,Zaid Chaudhuri,LIC93737,shivanshkhosla@example.net
424,ST0424,"Amble, Narayanan and Bhakta - Bhopal","H.No. 354, Chatterjee Marg, Motihari-130069",Bhopal,Madhya Pradesh,845599,0185476639,SAP0424,FRANCHISE,East,Standalone,1296,B,Gaurang Bora,rbains@example.net,RSM1618,Nathaniel Bose,keergeetika@example.com,ASM1175,SRV356,13WEKVX8606P8Z2,2605906558,+913506472023,2004-02-28,Pratyush Badami,Anay Gala,REG8,ST0424,Anusha Deshmukh,LIC28383,samarth88@example.com
425,ST0425,Radhakrishnan Inc - Visakhapatnam,"04/79
Pal Marg, Kottayam-384508",Visakhapatnam,Andhra Pradesh,603553,+912635243026,SAP0425,OUTLET,South,Street,573,C,Veer Mandal,chaudharijacob@example.org,RSM2646,Yashica Pant,mitrayashica@example.org,ASM3903,SRV401,13RXMFC1183V5Z3,+912772403431,+916601627185,,Wridesh Ahuja,,REG1,ST0425,Aarnav Thakkar,LIC98479,jvirk@example.com
426,ST0426,"Dugar, Kulkarni and Sha - Vadodara","77
Krishnamurthy Marg
Thrissur 643055",Vadodara,Gujarat,552062,+911293627250,SAP0426,FLAGSHIP,West,Mall,2641,A+,Victor Khalsa,akshay19@example.org,RSM7399,Gaurang Hayer,neha29@example.net,ASM6051,SRV554,11TABYM4305H6Z4,0192657042,5628148874,,Yachana Guha,,REG1,ST0426,Ishaan Ray,LIC11908,jyotiswaminathan@example.org
427,ST0427,Patla Group - Kanpur,"833
Mistry Road
Shivpuri-390490",Kanpur,Uttar Pradesh,656812,00953732940,SAP0427,FLAGSHIP,North,Street,895,A,Zansi Bumb,anitamangat@example.net,RSM3736,Alka Vyas,advay13@example.org,ASM1721,SRV525,26DKKRU4105T4Z9,02127634383,2891176399,,Yashoda Krish,Timothy Issac,REG4,ST0427,Frado Goswami,LIC38020,varkeyimaran@example.org
428,ST0428,"Bumb, Palla and Kapur - Chennai","27/82, Krish Road, Karimnagar-075513",Chennai,Tamil Nadu,928036,09518928833,SAP0428,OUTLET,East,Street,561,B,Amruta Pillai,qoommen@example.org,RSM6181,Wishi Subramaniam,pamble@example.com,ASM1196,SRV498,16OHCVI7045B2Z4,05436130771,09715005826,,Advika Chacko,Jack Gopal,REG8,ST0428,Owen Agarwal,LIC23344,warhi01@example.net
429,ST0429,Dani-Kakar - Vadodara,"147
Nagy Path
Kolkata-168468",Vadodara,Gujarat,090008,+916300255276,SAP0429,FLAGSHIP,East,Mall,2957,B+,Jasmit Randhawa,lallaansh@example.com,RSM7366,Ekapad Krish,owen43@example.org,ASM3177,SRV440,15UYWKV8899C6Z1,+914376156700,+910238882555,,Avni Nazareth,Falak Tella,REG7,ST0429,Janani Sura,LIC76981,ydubey@example.net
430,ST0430,"Chaudhuri, Dara and Deo - Ahmedabad","86, Kant Nagar, Raichur-757881",Ahmedabad,Gujarat,521568,+915875700804,SAP0430,RETAIL,South,Mall,1008,B+,Ati Iyengar,aarinibedi@example.com,RSM4873,Veer Natt,bramaswamy@example.org,ASM8020,SRV875,17TCBEL9171J4Z3,07911259686,8829014846,,Vrinda Narayanan,Indali Vasa,REG4,ST0430,Abhimanyu Aurora,LIC88390,gulatitanvi@example.net
431,ST0431,Kibe-Sridhar - Bhopal,"26/477
Shenoy Circle, Raebareli-249163",Bhopal,Madhya Pradesh,920508,8739060816,SAP0431,OUTLET,South,Shopping Complex,1800,A+,Eiravati Basu,ombrinda@example.com,RSM9533,Manya Lata,zachariawarinder@example.net,ASM7797,SRV763,36JYAHX6427K4Z4,0306960540,07641774908,,Imaran Barad,Elijah Gole,REG4,ST0431,Teerth Om,LIC39156,pranavnadkarni@example.net
432,ST0432,Palla and Sons - Indore,"659, Wagle Street, Patna 242471",Indore,Madhya Pradesh,941586,+918678132266,SAP0432,OUTLET,South,Standalone,524,A+,Alexander Bandi,reva13@example.com,RSM9055,Siya Dhillon,wagleoscar@example.com,ASM2146,SRV297,11UEGEC3845S9Z4,+915098753785,+910485727445,,Aadhya Kale,,REG8,ST0432,Rishi Shan,LIC50824,fandra@example.net
433,ST0433,Pant-Prabhu - Hyderabad,"73/45
Goel Marg
Farrukhabad 626966",Hyderabad,Telangana,654081,+911161928412,SAP0433,FLAGSHIP,South,Standalone,1222,C,Sanya Wali,yugbail@example.org,RSM5079,Upasna Sabharwal,doshijagat@example.com,ASM5966,SRV392,28OUGIZ8883C6Z7,+912264260467,+918669933340,,Nihal Sengupta,Hemani Rege,REG7,ST0433,Simon Apte,LIC76229,kabir59@example.com
434,ST0434,"Shere, Das and Sharaf - Thane","H.No. 81
Hans Path, Nizamabad 555475",Thane,Maharashtra,914331,+919573167344,SAP0434,FLAGSHIP,West,Mall,2062,B,Zaid Khalsa,janani83@example.com,RSM2363,Jason Bhavsar,ubikamohanty@example.com,ASM5918,SRV709,27ERXFI7233O5Z8,3841593131,3860261106,,Indrajit Sur,Ranbir Tripathi,REG8,ST0434,Naveen Merchant,LIC19429,lmodi@example.net
435,ST0435,"Dora, Rout and Mitra - Kanpur","10
Upadhyay Path
Berhampur-095383",Kanpur,Uttar Pradesh,710247,07523587174,SAP0435,FLAGSHIP,West,Street,1133,A,Pranit Dugar,hayrebarkha@example.org,RSM1068,Saksham Mammen,pchahal@example.net,ASM1210,SRV982,26XXLPM7812M6Z7,6149303830,+911432058293,,Nakul Dara,Patrick Dewan,REG10,ST0435,Aditya Puri,LIC19336,anamika39@example.net
436,ST0436,Bhatia-Date - Thane,"19/245
Ramakrishnan
Mira-Bhayandar-922503",Thane,Maharashtra,620607,2124533518,SAP0436,RETAIL,North,Standalone,2816,A,Urvi Grover,amrita97@example.net,RSM4182,Aradhana Wadhwa,yug05@example.net,ASM8148,SRV361,34YXLQW9005U6Z1,05958151915,07185423315,,Omisha Bhat,Eta Palan,REG4,ST0436,Aarnav Walla,LIC41765,nayaranika@example.net
437,ST0437,Ram and Sons - Visakhapatnam,"093
Bhatnagar Chowk, Amroha-342647",Visakhapatnam,Andhra Pradesh,446147,+911185581117,SAP0437,RETAIL,East,Mall,1105,B+,Daksha Mandal,bhanumatiraman@example.com,RSM8462,Abha Sahota,zpatel@example.com,ASM3414,SRV360,17TSVFA2912Y2Z7,00896698705,+918966670772,,Hemani Kapoor,Kavya Thakur,REG2,ST0437,Gautami Chokshi,LIC77965,dsachdeva@example.com
438,ST0438,Sahni-Date - Pune,"H.No. 299, Desai Path, Firozabad 429065",Pune,Maharashtra,066665,+919583853741,SAP0438,FRANCHISE,South,Standalone,1535,B+,Yash Sibal,ekbalmohanty@example.org,RSM9202,Kala Sangha,odikawable@example.com,ASM9735,SRV774,22SJXNY2456D6Z3,7748920454,+913540575818,,Abdul Taneja,,REG7,ST0438,Luke Mandal,LIC50383,wriddhishmallick@example.net
439,ST0439,"Bose, Kari and Ratti - Mumbai","H.No. 734, Sekhon Ganj
Kakinada-996310",Mumbai,Maharashtra,194150,00151494275,SAP0439,FLAGSHIP,West,Mall,896,A+,Ishanvi Atwal,nachiketviswanathan@example.com,RSM7845,Urmi Chaudry,ysama@example.com,ASM9600,SRV526,30JXNFF7138F3Z4,0886180187,1674591399,,Hamsini Sheth,Nimrat Dugar,REG2,ST0439,Yauvani Krishnamurthy,LIC69069,oviya48@example.org
